source_gene,target_gene,is_true_edge,full_model_importance,no_priors_importance
ANKRD6,NGLY1,False,12.66566,16.423664
ANKRD6,NID1,False,4.928549,6.202836
ANKRD6,NIPSNAP3A,False,4.928549,6.202836
ANKRD6,NLGN4X,False,16.716125,20.183624
ANKRD6,NMD3,False,15.444173,19.0029
ANKRD6,NME7,False,8.727727,11.245808
ANKRD6,NNT,False,11.515125,15.355647
ANKRD6,NOC3L,False,13.463381,17.16417
ANKRD6,NODAL,False,4.928549,6.202836
ANKRD6,NOL11,False,18.724113,22.047596
ANKRD6,NPAT,False,9.460546,12.3267145
ANKRD6,NPY1R,False,4.928549,6.202836
ANKRD6,NRP1,False,4.928549,6.202836
ANKRD6,NRP2,False,8.431166,10.808379
ANKRD6,NSMAF,False,4.1714067,3.8755202
ANKRD6,NT5DC1,False,10.598224,14.004786
ANKRD6,NT5DC3,False,14.746212,18.354996
ANKRD6,NTS,False,4.1714067,3.8755202
ANKRD6,NUAK1,False,4.928549,6.202836
ANKRD6,NUCB2,False,10.764302,14.249753
ANKRD6,NUDT10,False,6.6652164,8.203611
ANKRD6,NUDT11,False,7.762563,9.822194
ANKRD6,NUF2,False,6.793146,8.392305
ANKRD6,NUP35,False,15.322561,18.89001
ANKRD6,NUPL2,False,12.699683,16.455248
ANKRD6,NXT2,False,16.245014,19.746302
ANKRD6,OAS1,False,4.928549,6.202836
ANKRD6,ODC1,False,6.319297,7.6933794
ANKRD6,OMA1,False,3.4541116,3.1471398
ANKRD6,ORC5,False,14.894589,18.49273
ANKRD6,OTUD6B,False,5.7261953,6.8185577
ANKRD6,OTX2,False,8.536262,10.963396
ANKRD6,OXCT1,False,6.041277,7.283302
ANKRD6,OXR1,False,3.4541116,3.1471398
ANKRD6,OXTR,False,6.532373,8.007667
ANKRD6,PALLD,False,3.4541116,3.1471398
ANKRD6,PAM,False,4.928549,6.202836
ANKRD6,PANK3,False,10.070371,13.226206
ANKRD6,PARPBP,False,14.293291,17.934559
ANKRD6,PBK,False,4.928549,6.202836
ANKRD6,PBX3,False,4.1714067,3.8755202
ANKRD6,PCDH10,False,3.4541116,3.1471398
ANKRD6,PCDH7,False,4.928549,6.202836
ANKRD6,PCGF6,False,10.015993,13.145997
ANKRD6,PDCD4,False,15.295656,18.865034
ANKRD6,PDE3B,False,4.928549,6.202836
ANKRD6,PDGFA,False,18.52772,21.86529
ANKRD6,PDGFRA,False,4.928549,6.202836
ANKRD6,PDK1,False,15.27112,18.842257
ANKRD6,PDLIM3,False,4.928549,6.202836
ANKRD6,PELI2,False,3.4541116,3.1471398
ANKRD6,PENK,False,4.928549,6.202836
ANKRD6,PERP,False,9.2420845,12.004484
ANKRD6,PEX11B,False,4.928549,6.202836
ANKRD6,PEX3,False,11.523469,15.363393
ANKRD6,PFKFB2,False,13.293737,17.006695
ANKRD6,PGM2,False,10.276193,13.529793
ANKRD6,PHC1,False,20.558657,24.15323
ANKRD6,PHLDA1,False,12.76782,16.518497
ANKRD6,PHLDB2,False,3.4541116,3.1471398
ANKRD6,PHTF2,False,8.08459,10.297183
ANKRD6,PHYH,False,10.742552,14.2176695
ANKRD6,PIBF1,False,4.1714067,3.8755202
ANKRD6,PIGC,False,3.4629178,3.1250458
ANKRD6,PIGF,False,4.983177,5.462864
ANKRD6,PIGH,False,4.928549,6.202836
ANKRD6,PIGK,False,10.956746,14.533606
ANKRD6,PIGN,False,4.928549,6.202836
ANKRD6,PIGU,False,8.73341,11.254189
ANKRD6,PIK3C3,False,3.4541116,3.1471398
ANKRD6,PIK3R3,False,3.4541116,3.1471398
ANKRD6,PIK3R5,False,4.928549,6.202836
ANKRD6,PIP4K2A,False,20.822163,24.467077
ANKRD6,PITX2,False,4.928549,6.202836
ANKRD6,PJA1,False,12.11449,15.912023
ANKRD6,PKIB,False,3.4541116,3.1471398
ANKRD6,PLAA,False,12.16988,15.963441
ANKRD6,PLAG1,False,14.050854,17.70951
ANKRD6,PLAGL1,False,4.928549,6.202836
ANKRD6,PLAU,False,4.928549,6.202836
ANKRD6,PLCB4,False,4.928549,6.202836
ANKRD6,PLEKHA8,False,4.1714067,3.8755202
ANKRD6,PLIN2,False,4.928549,6.202836
ANKRD6,PLK1,False,15.518852,19.072218
ANKRD6,PLK2,False,4.928549,6.202836
ANKRD6,PLK4,False,6.966962,8.648685
ANKRD6,PLOD2,False,4.928549,6.202836
ANKRD6,PLXNA2,False,4.928549,6.202836
ANKRD6,PMAIP1,False,16.362051,19.854942
ANKRD6,PMP22,False,4.928549,6.202836
ANKRD6,PNMA1,False,13.75146,17.43159
ANKRD6,PNPLA8,False,7.8355503,9.929851
ANKRD6,POC1B,False,4.1714067,3.8755202
ANKRD6,POGK,False,5.4022365,6.282295
ANKRD6,POLD3,False,12.490761,16.261309
ANKRD6,POLE2,False,8.536262,10.963396
ANKRD6,POLR1B,False,18.402264,21.74883
ANKRD6,POLR3C,False,6.9986696,8.695455
ANKRD6,POLR3G,False,18.838308,22.1536
ANKRD6,PON2,False,15.006281,18.59641
ANKRD6,POT1,False,4.1714067,3.8755202
ANKRD6,PPCS,False,9.660534,12.621695
ANKRD6,PPIP5K2,False,14.144273,17.796228
ANKRD6,PPM1H,False,15.826778,19.358063
ANKRD6,PPP1R2,False,4.681694,4.8733397
ANKRD6,PPP1R9A,False,4.928549,6.202836
ANKRD6,PPP2R3C,False,12.596673,16.359625
ANKRD6,PPP2R5E,False,10.919491,14.478651
ANKRD6,PPP3CB,False,4.928549,6.202836
ANKRD6,PPT2,False,4.928549,6.202836
ANKRD6,PPWD1,False,7.3628592,9.232633
ANKRD6,PRC1,False,6.041277,7.283302
ANKRD6,PRDM1,False,4.928549,6.202836
ANKRD6,PREPL,False,16.968225,20.417645
ANKRD6,PRICKLE1,False,14.700733,18.312778
ANKRD6,PRIM1,False,8.205842,10.47603
ANKRD6,PRKAB2,False,11.696339,15.523862
ANKRD6,PRKACB,False,11.234741,14.943648
ANKRD6,PRKD1,False,4.928549,6.202836
ANKRD6,PRMT6,False,3.4541116,3.1471398
ANKRD6,PRNP,False,5.0780754,5.648427
ANKRD6,PROM1,False,14.411362,18.044163
ANKRD6,PRPS2,False,14.496336,18.123041
ANKRD6,PRSS23,False,4.928549,6.202836
ANKRD6,PRSS35,False,4.928549,6.202836
ANKRD6,PRTG,False,10.764302,14.249753
ANKRD6,PSEN1,False,5.7261953,6.8185577
ANKRD6,PTCHD1,False,4.928549,6.202836
ANKRD6,PTGR1,False,10.276193,13.529793
ANKRD6,PTPRD,False,4.928549,6.202836
ANKRD6,PTPRZ1,False,12.153855,15.9485655
ANKRD6,PUS3,False,13.085632,16.813515
ANKRD6,PUS7L,False,10.919491,14.478651
ANKRD6,QPCT,False,4.928549,6.202836
ANKRD6,RAB31,False,7.3628592,9.232633
ANKRD6,RAB8B,False,10.764302,14.249753
ANKRD6,RAD17,False,10.5065775,13.869606
ANKRD6,RAD18,False,4.928549,6.202836
ANKRD6,RAD51AP1,False,18.275175,21.630857
ANKRD6,RAD54B,False,12.752154,16.503956
ANKRD6,RAI14,False,15.077861,18.662857
ANKRD6,RALB,False,4.928549,6.202836
ANKRD6,RANBP6,False,5.4022365,6.282295
ANKRD6,RAPGEF6,False,14.074429,17.731392
ANKRD6,RASA1,False,4.928549,6.202836
ANKRD6,RAVER2,False,4.928549,6.202836
ANKRD6,RBAK,False,4.928549,6.202836
ANKRD6,RBBP8,False,4.1714067,3.8755202
ANKRD6,RBM18,False,3.4541116,3.1471398
ANKRD6,RBM7,False,13.979235,17.643028
ANKRD6,RCBTB1,False,14.881908,18.480959
ANKRD6,RCBTB2,False,14.888537,18.487114
ANKRD6,REV3L,False,9.460546,12.3267145
ANKRD6,RFESD,False,4.928549,6.202836
ANKRD6,RFPL2,False,4.928549,6.202836
ANKRD6,RFX7,False,4.928549,6.202836
ANKRD6,RGPD2,False,4.928549,6.202836
ANKRD6,RGPD6,False,4.928549,6.202836
ANKRD6,RGS2,False,4.928549,6.202836
ANKRD6,RGS5,False,11.268034,14.992751
ANKRD6,RHOBTB3,False,6.360897,7.754741
ANKRD6,RHOQ,False,7.2345495,9.043374
ANKRD6,RHOT1,False,5.4022365,6.282295
ANKRD6,RICTOR,False,16.088215,19.60075
ANKRD6,RIMKLB,False,13.881572,17.552366
ANKRD6,RIN2,False,4.928549,6.202836
ANKRD6,RINT1,False,4.928549,6.202836
ANKRD6,RIOK1,False,6.9986696,8.695455
ANKRD6,RIOK2,False,16.488934,19.972729
ANKRD6,RIPK2,False,10.372759,13.672225
ANKRD6,RIPPLY1,False,4.928549,6.202836
ANKRD6,RLF,False,6.319297,7.6933794
ANKRD6,RMI1,False,14.0544,17.712801
ANKRD6,RND3,False,15.486544,19.042229
ANKRD6,RNF11,False,4.928549,6.202836
ANKRD6,RNF13,False,17.685265,21.083256
ANKRD6,RNF138,False,17.641382,21.042522
ANKRD6,RNF139,False,3.4541116,3.1471398
ANKRD6,RNF219,False,13.054941,16.785025
ANKRD6,RNF38,False,13.351139,17.059978
ANKRD6,RNFT1,False,11.78377,15.605024
ANKRD6,RNGTT,False,8.91539,11.52261
ANKRD6,ROR2,False,4.928549,6.202836
ANKRD6,RPAP2,False,10.510598,13.875538
ANKRD6,RPE,False,11.266088,14.989882
ANKRD6,RPP40,False,4.928549,6.202836
ANKRD6,RPS6KB1,False,11.33261,15.088005
ANKRD6,RRAS2,False,13.51827,17.215122
ANKRD6,RRM2B,False,3.4541116,3.1471398
ANKRD6,RRN3,False,12.992796,16.727337
ANKRD6,RSBN1,False,11.69501,15.522629
ANKRD6,RSPO3,False,4.928549,6.202836
ANKRD6,RTKN2,False,4.18904,3.9100013
ANKRD6,RWDD3,False,9.960335,13.063901
ANKRD6,S1PR3,False,3.362004,4.217918
ANKRD6,SACS,False,13.881572,17.552366
ANKRD6,SALL1,False,3.4541116,3.1471398
ANKRD6,SASS6,False,4.928549,6.202836
ANKRD6,SATB1,False,12.184279,15.976808
ANKRD6,SCLT1,False,7.3628592,9.232633
ANKRD6,SCRN1,False,4.928549,6.202836
ANKRD6,SCYL2,False,15.826926,19.3582
ANKRD6,SEC24D,False,10.723865,14.190104
ANKRD6,SEMA3A,False,18.440653,21.78447
ANKRD6,SEMA3E,False,3.5063095,3.0161803
ANKRD6,SEMA5A,False,12.286217,16.071434
ANKRD6,SEMA6A,False,17.39804,20.816631
ANKRD6,SEMA6D,False,4.928549,6.202836
ANKRD6,SENP1,False,14.579433,18.200178
ANKRD6,SENP7,False,4.928549,6.202836
ANKRD6,SERHL2,False,4.928549,6.202836
ANKRD6,SERPINE2,False,7.3628592,9.232633
ANKRD6,SESTD1,False,4.928549,6.202836
ANKRD6,SFRP1,False,18.700495,22.025673
ANKRD6,SFRP2,False,16.45053,19.937075
ANKRD6,SH3BGRL,False,14.050854,17.70951
ANKRD6,SH3BGRL2,False,9.844932,12.893682
ANKRD6,SH3D19,False,13.490925,17.18974
ANKRD6,SH3RF1,False,3.4541116,3.1471398
ANKRD6,SHISA2,False,20.19764,23.723248
ANKRD6,SIRT1,False,4.928549,6.202836
ANKRD6,SKA3,False,11.674158,15.503272
ANKRD6,SLC18A2,False,4.928549,6.202836
ANKRD6,SLC19A2,False,9.960335,13.063901
ANKRD6,SLC25A46,False,13.806621,17.482794
ANKRD6,SLC33A1,False,4.928549,6.202836
ANKRD6,SLC35A1,False,11.869217,15.684341
ANKRD6,SLC35A3,False,3.4541116,3.1471398
ANKRD6,SLC35A5,False,4.928549,6.202836
ANKRD6,SLC35F1,False,13.3205385,17.031572
ANKRD6,SLC38A9,False,10.598224,14.004786
ANKRD6,SLC39A11,False,9.460546,12.3267145
ANKRD6,SLC39A6,False,11.234085,14.942679
ANKRD6,SLC39A8,False,3.5900512,3.097438
ANKRD6,SLC39A9,False,4.1714067,3.8755202
ANKRD6,SLC46A3,False,4.928549,6.202836
ANKRD6,SLC6A15,False,19.095877,22.41101
ANKRD6,SLCO2A1,False,4.928549,6.202836
ANKRD6,SLITRK2,False,4.928549,6.202836
ANKRD6,SMAP1,False,10.510598,13.875538
ANKRD6,SMN1,False,9.484768,12.362441
ANKRD6,SMN2,False,10.668148,14.107925
ANKRD6,SNX13,False,12.552551,16.318666
ANKRD6,SNX14,False,11.484673,15.312296
ANKRD6,SNX16,False,3.4541116,3.1471398
ANKRD6,SNX18,False,4.928549,6.202836
ANKRD6,SNX4,False,13.054941,16.785025
ANKRD6,SNX7,False,4.928549,6.202836
ANKRD6,SOCS2,False,4.1714067,3.8755202
ANKRD6,SORL1,False,11.952764,15.761896
ANKRD6,SOS1,False,9.084371,11.771855
ANKRD6,SOS2,False,4.928549,6.202836
ANKRD6,SPP1,False,4.1714067,3.8755202
ANKRD6,SPPL2A,False,4.928549,6.202836
ANKRD6,SRBD1,False,4.681694,4.8733397
ANKRD6,ST3GAL6,False,4.928549,6.202836
ANKRD6,ST6GALNAC3,False,4.928549,6.202836
ANKRD6,ST8SIA1,False,12.878279,16.621033
ANKRD6,ST8SIA4,False,4.9643354,5.4260187
ANKRD6,STAM,False,8.73341,11.254189
ANKRD6,STAM2,False,4.1714067,3.8755202
ANKRD6,STARD4,False,3.4716806,3.10306
ANKRD6,STAT1,False,4.928549,6.202836
ANKRD6,STC1,False,9.460546,12.3267145
ANKRD6,STIM2,False,4.928549,6.202836
ANKRD6,STK17B,False,8.827967,11.393661
ANKRD6,STK3,False,6.9986696,8.695455
ANKRD6,STK38L,False,4.1714067,3.8755202
ANKRD6,STT3B,False,3.4541116,3.1471398
ANKRD6,STX7,False,12.153855,15.9485655
ANKRD6,STXBP3,False,11.13471,14.796101
ANKRD6,SUCLG2,False,4.928549,6.202836
ANKRD6,SULF2,False,7.3628592,9.232633
ANKRD6,SUPV3L1,False,8.205842,10.47603
ANKRD6,SYNC,False,11.706495,15.533291
ANKRD6,SYNE2,False,10.510598,13.875538
ANKRD6,TADA1,False,12.596673,16.359625
ANKRD6,TAF1B,False,12.832784,16.5788
ANKRD6,TAF2,False,5.0780754,5.648427
ANKRD6,TAF9B,False,13.435632,17.138412
ANKRD6,TANK,False,9.2420845,12.004484
ANKRD6,TBC1D23,False,15.583274,19.132023
ANKRD6,TBC1D4,False,3.4541116,3.1471398
ANKRD6,TBCE,False,4.928549,6.202836
ANKRD6,TBK1,False,4.1714067,3.8755202
ANKRD6,TBPL1,False,17.060377,20.503185
ANKRD6,TBX3,False,4.928549,6.202836
ANKRD6,TCEAL7,False,4.928549,6.202836
ANKRD6,TCF7L2,False,13.235444,16.952583
ANKRD6,TDP2,False,15.471502,19.028265
ANKRD6,TDRD7,False,4.928549,6.202836
ANKRD6,TEFM,False,4.928549,6.202836
ANKRD6,TEX10,False,11.696339,15.523862
ANKRD6,TEX30,False,11.235398,14.944618
ANKRD6,TFB2M,False,14.16727,17.817575
ANKRD6,TFCP2,False,4.928549,6.202836
ANKRD6,TFPI,False,4.928549,6.202836
ANKRD6,TGDS,False,16.919691,20.372591
ANKRD6,TGFBR3,False,4.928549,6.202836
ANKRD6,THAP9,False,4.928549,6.202836
ANKRD6,THY1,False,15.8123,19.344624
ANKRD6,TIMP3,False,4.928549,6.202836
ANKRD6,TIPARP,False,4.681694,4.8733397
ANKRD6,TIPIN,False,4.928549,6.202836
ANKRD6,TJP2,False,10.419603,13.74132
ANKRD6,TMCC1,False,6.539553,8.018258
ANKRD6,TMEM106B,False,11.64647,15.477573
ANKRD6,TMEM106C,False,9.533829,12.434805
ANKRD6,TMEM131,False,6.793146,8.392305
ANKRD6,TMEM132B,False,15.185364,18.76265
ANKRD6,TMEM168,False,3.4541116,3.1471398
ANKRD6,TMEM170A,False,13.226623,16.944395
ANKRD6,TMEM38B,False,4.928549,6.202836
ANKRD6,TMEM43,False,14.496336,18.123041
ANKRD6,TMEM47,False,6.9986696,8.695455
ANKRD6,TMEM60,False,10.554816,13.94076
ANKRD6,TMEM64,False,12.153855,15.9485655
ANKRD6,TMOD1,False,4.928549,6.202836
ANKRD6,TMSB15B,False,4.928549,6.202836
ANKRD6,TMX3,False,4.681694,4.8733397
ANKRD6,TNC,False,4.129572,3.793716
ANKRD6,TNFAIP8,False,4.928549,6.202836
ANKRD6,TNFRSF11B,False,4.928549,6.202836
ANKRD6,TOB1,False,15.356304,18.921333
ANKRD6,TOM1L1,False,3.5063095,3.0161803
ANKRD6,TOR1AIP1,False,13.424475,17.128056
ANKRD6,TP53INP1,False,4.928549,6.202836
ANKRD6,TPD52,False,10.175518,13.381299
ANKRD6,TRAPPC8,False,3.4541116,3.1471398
ANKRD6,TRDN,False,4.928549,6.202836
ANKRD6,TRIB2,False,12.992796,16.727337
ANKRD6,TRIM2,False,11.559879,15.39719
ANKRD6,TRIM36,False,10.373231,13.672921
ANKRD6,TRIP4,False,6.041277,7.283302
ANKRD6,TRIT1,False,8.73341,11.254189
ANKRD6,TRMT11,False,7.3628592,9.232633
ANKRD6,TRMT1L,False,11.123713,14.779882
ANKRD6,TRMT61B,False,3.4541116,3.1471398
ANKRD6,TRNT1,False,14.00326,17.665329
ANKRD6,TRPS1,False,4.681694,4.8733397
ANKRD6,TRUB1,False,4.681694,4.8733397
ANKRD6,TSC1,False,10.465537,13.809074
ANKRD6,TSPAN12,False,13.023997,16.756298
ANKRD6,TTC14,False,4.928549,6.202836
ANKRD6,TTC27,False,13.678286,17.363663
ANKRD6,TTC39B,False,4.928549,6.202836
ANKRD6,TTK,False,18.491814,21.831955
ANKRD6,TUB,False,13.01186,16.745033
ANKRD6,TWF1,False,14.324424,17.963459
ANKRD6,UACA,False,4.928549,6.202836
ANKRD6,UAP1,False,8.431166,10.808379
ANKRD6,UBA5,False,13.831771,17.50614
ANKRD6,UBE2D1,False,11.33198,15.087074
ANKRD6,UBE2J1,False,4.928549,6.202836
ANKRD6,UBE2W,False,15.273684,18.844639
ANKRD6,UBR1,False,4.928549,6.202836
ANKRD6,UBR3,False,4.928549,6.202836
ANKRD6,UBTD2,False,9.960335,13.063901
ANKRD6,UBXN8,False,4.928549,6.202836
ANKRD6,UCHL5,False,10.723865,14.190104
ANKRD6,UCP2,False,10.993425,14.587708
ANKRD6,UGGT2,False,6.568061,8.060306
ANKRD6,UHRF1BP1L,False,8.91539,11.52261
ANKRD6,UHRF2,False,6.793146,8.392305
ANKRD6,UNC5C,False,4.928549,6.202836
ANKRD6,UNC5D,False,12.865337,16.60902
ANKRD6,USP25,False,4.928549,6.202836
ANKRD6,USP31,False,17.481962,20.894531
ANKRD6,USP37,False,6.568061,8.060306
ANKRD6,USP44,False,17.216322,20.647945
ANKRD6,USP45,False,13.652086,17.339342
ANKRD6,USP53,False,3.4541116,3.1471398
ANKRD6,USPL1,False,12.733404,16.486547
ANKRD6,UTP15,False,9.847885,12.898039
ANKRD6,VAMP3,False,4.928549,6.202836
ANKRD6,VAMP7,False,14.620304,18.238115
ANKRD6,VASH2,False,17.11657,20.555347
ANKRD6,VCPIP1,False,4.928549,6.202836
ANKRD6,VIM,False,8.73341,11.254189
ANKRD6,VPS13A,False,10.804065,14.308399
ANKRD6,VPS13C,False,4.1714067,3.8755202
ANKRD6,VPS37A,False,4.928549,6.202836
ANKRD6,VPS45,False,4.928549,6.202836
ANKRD6,VPS54,False,5.7261953,6.8185577
ANKRD6,VRK2,False,16.733084,20.199364
ANKRD6,VWA5A,False,4.928549,6.202836
ANKRD6,WDFY1,False,16.221989,19.724926
ANKRD6,WDHD1,False,16.475307,19.96008
ANKRD6,WDR12,False,16.192,19.69709
ANKRD6,WDR3,False,19.498814,22.890928
ANKRD6,WDR35,False,16.055748,19.570612
ANKRD6,WDR41,False,15.676502,19.218563
ANKRD6,WDR48,False,14.144273,17.796228
ANKRD6,WLS,False,4.928549,6.202836
ANKRD6,WNT5A,False,4.928549,6.202836
ANKRD6,WRB,False,11.484673,15.312296
ANKRD6,WRN,False,12.631325,16.391792
ANKRD6,WWP1,False,13.054941,16.785025
ANKRD6,XPNPEP1,False,10.226391,13.456333
ANKRD6,XRCC4,False,4.928549,6.202836
ANKRD6,XRN1,False,4.928549,6.202836
ANKRD6,XRRA1,False,9.4500885,12.311289
ANKRD6,YEATS4,False,3.4541116,3.1471398
ANKRD6,YOD1,False,4.1714067,3.8755202
ANKRD6,YPEL5,False,10.764302,14.249753
ANKRD6,YTHDC2,False,9.660534,12.621695
ANKRD6,ZBED5,False,16.475433,19.960194
ANKRD6,ZBTB1,False,9.785048,12.805353
ANKRD6,ZBTB10,False,12.865337,16.60902
ANKRD6,ZBTB11,False,4.928549,6.202836
ANKRD6,ZBTB33,False,14.1771145,17.826714
ANKRD6,ZBTB41,False,4.928549,6.202836
ANKRD6,ZC2HC1A,False,3.4541116,3.1471398
ANKRD6,ZDHHC13,False,4.928549,6.202836
ANKRD6,ZDHHC17,False,10.419603,13.74132
ANKRD6,ZDHHC21,False,4.681694,4.8733397
ANKRD6,ZEB1,False,11.99426,15.800417
ANKRD6,ZEB2,False,4.928549,6.202836
ANKRD6,ZFYVE16,False,4.1714067,3.8755202
ANKRD6,ZIC3,False,10.015993,13.145997
ANKRD6,ZMYM1,False,4.928549,6.202836
ANKRD6,ZNF12,False,5.0780754,5.648427
ANKRD6,ZNF138,False,9.094136,11.786259
ANKRD6,ZNF140,False,8.536262,10.963396
ANKRD6,ZNF143,False,4.928549,6.202836
ANKRD6,ZNF148,False,4.928549,6.202836
ANKRD6,ZNF267,False,5.0638,5.620513
ANKRD6,ZNF268,False,4.681694,4.8733397
ANKRD6,ZNF277,False,4.0617833,3.6726387
ANKRD6,ZNF280B,False,17.723036,21.118319
ANKRD6,ZNF30,False,13.40768,17.112463
ANKRD6,ZNF302,False,13.16757,16.889576
ANKRD6,ZNF354A,False,13.224854,16.94275
ANKRD6,ZNF410,False,7.5258884,9.4731
ANKRD6,ZNF512,False,12.269545,16.055958
ANKRD6,ZNF516,False,12.034494,15.837767
ANKRD6,ZNF518B,False,16.23193,19.734154
ANKRD6,ZNF521,False,4.928549,6.202836
ANKRD6,ZNF567,False,13.637859,17.326136
ANKRD6,ZNF605,False,13.980439,17.644146
ANKRD6,ZNF614,False,4.928549,6.202836
ANKRD6,ZNF654,False,7.5258884,9.4731
ANKRD6,ZNF670,False,10.882399,14.4239435
ANKRD6,ZNF675,False,3.480401,3.0811818
ANKRD6,ZNF711,False,4.928549,6.202836
ANKRD6,ZNF791,False,12.669418,16.42715
ANKRD6,ZW10,False,13.906225,17.575253
ARID4A,ABCA1,False,18.993734,20.90588
ARID4A,ABCD3,False,11.863462,6.418243
ARID4A,ABI1,False,18.775602,20.427715
ARID4A,ABLIM1,False,13.038847,8.34424
ARID4A,ACAT1,False,17.70869,18.08894
ARID4A,ACO1,False,19.49929,22.01411
ARID4A,ACOX3,False,10.593317,5.741114
ARID4A,ACTC1,False,12.528559,7.5080786
ARID4A,ACTR6,False,18.060879,18.860975
ARID4A,ACVR2A,False,20.141872,23.42271
ARID4A,ADAM9,False,13.435228,8.993755
ARID4A,ADAMTS3,False,10.593317,5.741114
ARID4A,AGL,False,15.136121,12.449623
ARID4A,AGPAT5,False,18.060879,18.860975
ARID4A,AK4,False,25.222538,30.800587
ARID4A,AKAP2,False,20.141375,23.421623
ARID4A,ALCAM,False,12.528559,7.5080786
ARID4A,ALDH9A1,False,10.593317,5.741114
ARID4A,ALG11,False,19.267197,21.505339
ARID4A,ALG6,False,18.421421,19.651318
ARID4A,ALKBH1,False,18.006798,18.742424
ARID4A,ALPK2,False,10.593317,5.741114
ARID4A,AMIGO2,False,10.593317,5.741114
ARID4A,AMMECR1,False,18.540543,19.912441
ARID4A,AMN1,False,11.811264,6.332711
ARID4A,ANAPC4,False,19.774435,22.617256
ARID4A,ANGPT2,False,13.6525,9.34978
ARID4A,ANK2,False,16.37198,15.1587515
ARID4A,ANKIB1,False,18.332169,19.45567
ARID4A,ANKMY2,False,10.593317,5.741114
ARID4A,ANKRD13C,False,10.593317,5.741114
ARID4A,ANKRD26,False,10.593317,5.741114
ARID4A,ANKRD28,False,13.759389,9.52493
ARID4A,ANKRD36,False,19.216757,21.394772
ARID4A,ANKRD46,False,18.846972,20.58417
ARID4A,ANKRD50,False,19.13051,21.20571
ARID4A,ANKRD6,False,10.593317,5.741114
ARID4A,ANO5,False,17.608603,17.86954
ARID4A,ANXA3,False,10.593317,5.741114
ARID4A,AP3B1,False,13.038847,8.34424
ARID4A,AP5M1,False,21.071878,25.461376
ARID4A,APOBEC3C,False,16.213543,14.811443
ARID4A,ARFGAP3,False,18.285812,19.35405
ARID4A,ARFIP1,False,16.37198,15.1587515
ARID4A,ARG2,False,16.553179,15.555951
ARID4A,ARHGAP12,False,13.402946,8.940859
ARID4A,ARHGAP28,False,10.593317,5.741114
ARID4A,ARHGAP29,False,11.811264,6.332711
ARID4A,ARHGAP42,False,14.271307,10.553867
ARID4A,ARL4A,False,20.04874,23.21856
ARID4A,ARL4D,False,10.593317,5.741114
ARID4A,ARL8B,False,20.632404,24.498009
ARID4A,ARMC1,False,19.11582,21.173506
ARID4A,ARMC8,False,20.50158,24.211224
ARID4A,ARMCX1,False,20.230938,23.61795
ARID4A,ARMCX2,False,19.100117,21.13908
ARID4A,ARMCX3,False,11.811264,6.332711
ARID4A,ARRDC3,False,19.592033,22.217411
ARID4A,ASAP2,False,10.593317,5.741114
ARID4A,ASB3,False,16.060205,14.475307
ARID4A,ASH2L,False,10.593317,5.741114
ARID4A,ASNS,False,20.300644,23.770754
ARID4A,ASPM,False,19.592033,22.217411
ARID4A,ASS1,False,10.593317,5.741114
ARID4A,ATAD5,False,16.07404,14.505632
ARID4A,ATG4C,False,10.593317,5.741114
ARID4A,ATG5,False,17.140467,16.843346
ARID4A,ATL2,False,20.638702,24.51181
ARID4A,ATP11B,False,14.668669,11.424922
ARID4A,ATP2B4,False,14.838455,11.797109
ARID4A,ATP6V1H,False,13.435228,8.993755
ARID4A,ATR,False,14.271307,10.553867
ARID4A,AURKA,False,16.719929,15.92148
ARID4A,AXL,False,23.534597,28.722778
ARID4A,B3GNT2,False,17.048952,16.642735
ARID4A,B3GNT5,False,10.593317,5.741114
ARID4A,B4GALT4,False,13.759389,9.52493
ARID4A,BAG3,False,11.811264,6.332711
ARID4A,BAMBI,False,10.593317,5.741114
ARID4A,BCAP29,False,18.48555,19.791891
ARID4A,BCAR3,False,10.593317,5.741114
ARID4A,BCL11A,False,21.54855,26.278013
ARID4A,BHLHE40,False,10.593317,5.741114
ARID4A,BIRC2,False,21.667395,26.424303
ARID4A,BLM,False,18.58756,20.015509
ARID4A,BMP2,False,14.033636,10.032869
ARID4A,BMP4,False,10.593317,5.741114
ARID4A,BMPER,False,10.593317,5.741114
ARID4A,BMPR1A,False,10.593317,5.741114
ARID4A,BNIP2,False,14.838455,11.797109
ARID4A,BNIP3,False,18.665169,20.185635
ARID4A,BNIP3L,False,20.600588,24.42826
ARID4A,BORA,False,10.593317,5.741114
ARID4A,BPGM,False,10.593317,5.741114
ARID4A,BRCA2,False,19.669086,22.386318
ARID4A,BRMS1L,False,16.79726,16.091005
ARID4A,BTBD10,False,19.49929,22.01411
ARID4A,BUB1B,False,23.35419,28.500704
ARID4A,C10orf88,False,11.811264,6.332711
ARID4A,C12orf29,False,10.593317,5.741114
ARID4A,C18orf25,False,19.84444,22.77072
ARID4A,C18orf54,False,19.025047,20.974524
ARID4A,C1GALT1C1,False,10.593317,5.741114
ARID4A,C1orf112,False,19.360523,21.709919
ARID4A,C21orf91,False,19.65856,22.363243
ARID4A,C3orf14,False,19.49929,22.01411
ARID4A,C3orf38,False,18.757664,20.388393
ARID4A,C4orf46,False,20.165953,23.475498
ARID4A,C5orf22,False,18.405022,19.61537
ARID4A,C5orf30,False,18.626785,20.101498
ARID4A,C9orf72,False,20.446438,24.09035
